,userId,mood,recommendations,feedbacks,number of recs
325,325,Fear,"['Underworld: Awakening (2012)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
326,326,Joy,['Touch (1997)'],['Perfect'],1
327,327,Sadness,['Sergeant York (1941)'],['Perfect'],1
328,328,Fear,['Cornered! (2009)'],['Perfect'],1
329,329,Fear,"['Perfect Getaway, A (2009)']",['Perfect'],1
330,330,Fear,"['Amer (2009)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Dislike', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
331,331,Joy,['Frankenstein 90 (1984)'],['Perfect'],1
332,332,Disgust,"['Hellraiser: Bloodline (1996)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
333,333,Joy,"['Barbarian Invasions, The (Les invasions barbares) (2003)', 'Nanny McPhee (2005)', 'Seven Brides for Seven Brothers (1954)']","['Like', 'Like', 'Perfect']",3
334,334,Anger,"['Kindergarten Cop 2 (2016)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
335,335,Joy,"['Rise of the Guardians (2012)', 'Seven Brides for Seven Brothers (1954)']","['Like', 'Perfect']",2
336,336,Joy,"['Matilda (1996)', 'Nanny McPhee (2005)', 'Seven Brides for Seven Brothers (1954)']","['Like', 'Like', 'Perfect']",3
337,337,Disgust,"['Year of the Dragon (1985)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",8
338,338,Sadness,"['Our Lady of the Assassins (Virgen de los sicarios, La) (2000)']",['Perfect'],1
339,339,Joy,"['Witches of Eastwick, The (1987)', 'Nanny McPhee (2005)', 'Seven Brides for Seven Brothers (1954)']","['Dislike', 'Like', 'Perfect']",3
340,340,Anger,"['Seven Psychopaths (2012)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
341,341,Joy,"['Christmas Story, A (1983)']",['Perfect'],1
342,342,Anger,['Sin Nombre (2009)'],['Perfect'],1
343,343,Anger,"['Hitcher, The (2007)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
344,344,Sadness,['Once (2006)'],['Perfect'],1
345,345,Fear,"['Cloud Atlas (2012)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
346,346,Anger,['Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989)'],['Perfect'],1
347,347,Joy,"['Funny Face (1957)', 'Nanny McPhee (2005)', 'Seven Brides for Seven Brothers (1954)']","['Dislike', 'Like', 'Perfect']",3
348,348,Anger,"['Alone in the Dark II (2008)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
349,349,Disgust,"['Bittersweet Life, A (Dalkomhan insaeng) (2005)']",['Perfect'],1
350,350,Fear,['Arrival (2016)'],['Perfect'],1
351,351,Fear,"['Parasite (1982)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Dislike', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
352,352,Anger,"['Transsiberian (2008)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
353,353,Anger,['Scorpio (1973)'],['Perfect'],1
354,354,Sadness,"['Iron Man 2 (2010)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Like', 'Like', 'Perfect']",3
355,355,Anger,['Sherlock - A Study in Pink (2010)'],['Perfect'],1
356,356,Anger,"['xXx: State of the Union (2005)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
357,357,Sadness,"['Ffolkes (1979)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Dislike', 'Like', 'Perfect']",3
358,358,Fear,"['Afflicted (2013)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
359,359,Sadness,"['River Wild, The (1994)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Like', 'Like', 'Perfect']",3
360,360,Disgust,"['Bourne Supremacy, The (2004)']",['Perfect'],1
361,361,Fear,['Campfire Tales (1997)'],['Perfect'],1
362,362,Disgust,"['Ride Along 2 (2016)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
363,363,Joy,"[""Secret Policeman's Other Ball, The (1982)"", 'Seven Brides for Seven Brothers (1954)']","['Like', 'Perfect']",2
364,364,Disgust,"[""No. 1 Ladies' Detective Agency, The (2008)"", 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
365,365,Joy,['Whisper of the Heart (Mimi wo sumaseba) (1995)'],['Perfect'],1
366,366,Joy,['Let It Snow (1999)'],['Perfect'],1
367,367,Joy,"['Gnomeo & Juliet (2011)', 'Seven Brides for Seven Brothers (1954)']","['Dislike', 'Perfect']",2
368,368,Fear,"['Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Dislike', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
369,369,Anger,"['Pride and Glory (2008)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
370,370,Joy,['Chasing Liberty (2004)'],['Perfect'],1
371,371,Sadness,"['Infamous (2006)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Like', 'Like', 'Perfect']",3
372,372,Anger,"['Young Guns (1988)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
373,373,Fear,"['Rogue One: A Star Wars Story (2016)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
374,374,Anger,"['Hell or High Water (2016)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
375,375,Disgust,"['Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
376,376,Anger,"['Kingsman: The Golden Circle (2017)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
377,377,Sadness,"['Eye for an Eye (1996)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Like', 'Like', 'Perfect']",3
378,378,Joy,"[""Pirates of the Caribbean: At World's End (2007)"", 'Seven Brides for Seven Brothers (1954)']","['Like', 'Perfect']",2
379,379,Sadness,"['Zathura (2005)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Like', 'Like', 'Perfect']",3
380,380,Sadness,"['Snow White and the Huntsman (2012)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Like', 'Like', 'Perfect']",3
381,381,Joy,"['Jazz Singer, The (1927)']",['Perfect'],1
382,382,Anger,"['The Grandmother (1970)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
383,383,Disgust,"['Congo (1995)', 'Above the Law (1988)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",10
384,384,Fear,"['Red Riding Hood (2011)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
385,385,Anger,"['Stealth (2005)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
386,386,Sadness,"['Matrix Revolutions, The (2003)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Like', 'Like', 'Perfect']",3
387,387,Disgust,"['Transporter 3 (2008)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
388,388,Sadness,"['Ascent, The (Voskhozhdeniye) (1977)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Like', 'Like', 'Perfect']",3
389,389,Disgust,['Faster (2010)'],['Perfect'],1
390,390,Sadness,"['All About Lily Chou-Chou (Riri Shushu no subete) (2001)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Dislike', 'Like', 'Perfect']",3
391,391,Anger,['Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986)'],['Perfect'],1
392,392,Disgust,"['Ghost in the Shell Arise - Border 2: Ghost Whispers (2013)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
393,393,Sadness,"['Insidious: The Last Key (2018)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Like', 'Like', 'Perfect']",3
394,394,Anger,['New York Cop (Nyû Yôku no koppu) (1993)'],['Perfect'],1
395,395,Sadness,"['Paper Towns (2015)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Dislike', 'Like', 'Perfect']",3
396,396,Sadness,['Sunshine (2007)'],['Perfect'],1
397,397,Fear,"['Mars Needs Moms (2011)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
398,398,Sadness,"['Fulltime Killer (Chuen jik sat sau) (2001)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Like', 'Like', 'Perfect']",3
399,399,Anger,['Love and a .45 (1994)'],['Perfect'],1
400,400,Disgust,"['Rogue (2007)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
401,401,Anger,"['Great Mouse Detective, The (1986)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
402,402,Fear,"['Devil Dog: The Hound of Hell (1978)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
403,403,Disgust,"['Jurassic World: Fallen Kingdom (2018)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
404,404,Disgust,"['Aeon Flux (2005)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
405,405,Disgust,"[""Sorcerer's Apprentice, The (2010)"", 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
406,406,Fear,"['Fantastic Four: Rise of the Silver Surfer (2007)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
407,407,Joy,"['High School Musical 2 (2007)', 'Seven Brides for Seven Brothers (1954)']","['Dislike', 'Perfect']",2
408,408,Fear,"['Death Note (2017)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Dislike', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
409,409,Fear,"['Saw IV (2007)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
410,410,Sadness,"['Body Snatcher, The (1945)']",['Perfect'],1
411,411,Anger,"['Naked Gun: From the Files of Police Squad!, The (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",8
412,412,Fear,"['[REC]² (2009)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
413,413,Joy,"['Funny Face (1957)', 'Nanny McPhee (2005)', 'Seven Brides for Seven Brothers (1954)']","['Dislike', 'Like', 'Perfect']",3
414,414,Joy,['Walk the Line (2005)'],['Perfect'],1
415,415,Fear,"['Honeymoon (2014)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
416,416,Fear,"['Dark Skies (2013)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
417,417,Anger,['Mr. Brooks (2007)'],['Perfect'],1
418,418,Anger,"['Iron Man 2 (2010)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
419,419,Anger,"[""Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)"", 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",8
420,420,Disgust,"['xXx (2002)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",8
421,421,Disgust,"['Last Man Standing (1996)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
422,422,Joy,"['King Kong (2005)', 'Bird People in China, The (Chûgoku no chôjin) (1998)']","['Like', 'Perfect']",2
423,423,Sadness,"['Torque (2004)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Dislike', 'Like', 'Perfect']",3
424,424,Disgust,"['Find Me Guilty (2006)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
425,425,Sadness,"['Mission: Impossible (1996)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Like', 'Like', 'Perfect']",3
